ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
CELC,Celcuity Inc.,1,1.02,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.938596,,0,0.93871,1,0.06129,52,1,specific_days,9,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,clinical_score:-41.8;smart_money_score:+36.2;financial_score:+11.3,tier=A;reason=high_opt+catalyst_near;cat_days=52;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",late|near_31_90|nonpos,0.00031880246913580245,,0.6989,0,1,-1.6682,0.0,6,6,buying,1.1662,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,52,True,specific_days,-0.095571,price_history,,6,0.4675,price_history,,-0.349036,,40.691,,-0.144801,-0.204235,late,mid,none,drug_developer,morningstar,,,,0,0.8124562462281231140615570308,45.26,42.70794844444444444444444444,83.0,15.25,5.050650714807100001780341469,58.13333333333333333333333334,5.5254,-1.6129,3.0,1026,7,1.0,0.7813,1,1,0.0,0.3,0.95,oncology,-0.4844,uncrowded,1.0,268,0.00031880246913580245,0.061404,-1.5431,13.67,0.152632,-1.0252,1.6e-05,0.0,0.0,0.0,0.0,1.6e-05,0.0
LRMR,"Larimar Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.35614,,0,0.164516,1,0.835484,,0,no_upcoming,9,neutral,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-31.4;smart_money_score:+21.5;clinical_score:+20.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 45921000.0, ""cash_total"": 90140000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.55523616645979, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|none|pos,0.030078054054054053,,0.2795,0,1,1.1146,1.1052,5,5,buying,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,704.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.330698,price_history,,5,2.3469,price_history,,-0.426647,,50.029,0.7621,-0.144801,-0.281846,mid,small,sev2,drug_developer,morningstar,,,,0,0.7846481252111248733250760050,48.64,41.25000000000000000000000000,71.5,58.11,70.00000000000000000000000000,18.58506944444444444444444444,69.8087,1.0994,2.0,87,2,0.0,0.4843,1,1,0.0,0.6,0.5,other,0.2236,crowded,1.0,102,0.030078054054054053,0.64386,0.3688,17.18,0.292982,-0.5447,1.436524,1.1052,0.0,0.0,0.32982,0.001504,0.0
RNA,"Avidity Biosciences, Inc.",,,D,ineligible,D,ineligible,,0.377193,,0,0.196774,1,0.803226,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+39.0;financial_score:-29.5;momentum_score:-26.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 650441000.0, ""cash_total"": 382517000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.0570643609489565, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 11}",mid|none|pos,0.030078054054054053,,0.2774,0,1,1.0075,0.989,11,11,buying,3.1099,elite_11,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,298.2,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.318534,price_history,,11,0.95,price_history,,-0.734503,,24.1415,0.7513,-0.144801,-0.589702,mid,mid,sev2,drug_developer,morningstar,,,,0,0.8427691956645750142612664005,19.78,41.25000000000000000000000000,85,22.97,67.50000000000000000000000000,16.45679012345679012345679013,66.9113,0.9771,2.0,728,5,1.0,0.0085,0,0,0.0,0.4,0.75,rare_disease,-0.4844,uncrowded,1.0,108,0.030078054054054053,0.622807,0.3129,20.81,0.422807,-0.1947,1.283634,0.989,0.0,0.0,0.29313,0.001504,0.0
ANNX,"Annexon, Inc.",,,D,ineligible,D,ineligible,,0.742105,,0,0.319355,1,0.680645,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-29.1;smart_money_score:+27.7;clinical_score:+14.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 140430000.0, ""cash_total"": 139419000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.913608203375347, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|pos,0.007144706586826348,,0.7938,0,1,0.6319,0.5815,4,4,buying,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,834.55,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.138354,price_history,,4,0.757,price_history,,-0.682306,,31.5645,0.9497,-0.144801,-0.537505,late,small,sev2,drug_developer,morningstar,,,,0,0.8266156363211405866542012388,32.86,41.25000000000000000000000000,71.5,67.02,58.73417721518987341772151899,14.71374470928937402539541100,59.0196,0.6442,3.0,225,11,1.0,1.7123,2,2,0.0,0.4,0.6,autoimmune,0.6955,highly_crowded,1.0,212,0.007144706586826348,0.257895,-0.6498,15.39,0.219298,-0.7746,1.065867,0.87225,0.0,0.0,0.19326,0.000357,0.0
IMMP,Immutep Limited,,,D,ineligible,D,ineligible,,0.408772,,0,0.248387,1,0.751613,632,0,specific_days,9,neutral,,XS,ineligible,financial_score:-36.4;clinical_score:+22.2;momentum_score:+10.2,tier=D;reason=ineligible;cat_days=632;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",mid|far_271_540|pos,0.028941507936507932,,0.2677,0,1,0.8468,0.8146,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,632,False,specific_days,-0.056573,price_history,,0,0.2543,price_history,,-0.259542,,49.4844,0.7295,-0.144801,-0.114741,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7435914475837242282098832770,51.70,45.56250000000000000000000000,,50,63.75000000000000000000000000,5.166859567901234567901234570,63.8208,0.8468,2.0,185,11,1.0,0.2401,0,0,0.0769,0.5,0.95,oncology,0.6955,highly_crowded,1.0,117,0.028941507936507932,0.591228,0.2307,16.96,0.278947,-0.586,1.070087,0.8146,0.0,0.0,0.25404,0.001447,0.0
GMAB,Genmab A/S,,,D,ineligible,D,ineligible,,0.808772,,0,0.33871,1,0.66129,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-38.7;smart_money_score:+16.8;clinical_score:+13.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",late|none|pos,0.007144706586826348,,1.0039,0,1,0.5668,0.5109,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,453.45,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.050442,price_history,,3,0.5289,price_history,,-0.196983,,47.8833,0.3342,-0.144801,-0.052182,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8430982962612399432087079981,54.43,41.25000000000000000000000000,60.5,50,57.21518987341772151898734177,5,57.2152,0.568,3.0,571,40,1.0,0.0714,0,0,0.0182,0.5,0.95,oncology,0.6955,highly_crowded,1.0,231,0.007144706586826348,0.191228,-0.8734,17.53,0.321053,-0.4648,0.937107,0.76635,0.0,0.0,0.1704,0.000357,0.0
QURE,uniQure N.V.,,,D,ineligible,D,ineligible,,0.370175,,0,0.280645,1,0.719355,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-38.3;smart_money_score:+25.9;financial_score:+22.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 100394000.0, ""cash_total"": 597056000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 71.36553977329322, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",mid|none|pos,0.030078054054054053,,0.2672,0,1,0.7933,0.7565,9,9,buying,2.3324,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,501.73,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.46895,price_history,,9,1.0762,price_history,,-0.709736,,32.2934,1.3016,-0.144801,-0.564935,mid,small,none,drug_developer,morningstar,,,,0,0.8014266472106858233247278033,18.76,41.25000000000000000000000000,83.0,52.70,62.50000000000000000000000000,80.0,61.556,0.7512,2.0,,8,1.0,0.0,0,0,0.0,0.3,0.75,rare_disease,-0.4844,uncrowded,1.0,106,0.030078054054054053,0.629825,0.3314,36.11,0.707018,0.5447,0.983364,0.7565,0.0,0.0,0.22536,0.001504,0.0
AVXL,Anavex Life Sciences Corp.,,,D,ineligible,D,ineligible,,0.759649,,0,0.351613,1,0.648387,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+14.7;catalyst_score:-11.3;momentum_score:-7.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 7151000.0, ""cash_total"": 131749000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 221.0862816389316, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|pos,0.007144706586826348,,0.7918,0,1,0.5506,0.4932,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1131.52,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.040901,price_history,,0,1.1661,price_history,,-0.454608,,44.609,1.1868,-0.144801,-0.309807,late,small,none,drug_developer,morningstar,,,,0,0.7970878661087866108786610879,44.86,41.25000000000000000000000000,,81.21,56.83544303797468354430379747,67.28358208955223880597014925,55.3709,0.4902,3.0,,8,1.0,0.097,0,0,0.0,0.4,0.6,cns,0.6955,highly_crowded,1.0,217,0.007144706586826348,0.240351,-0.7052,33.20,0.664912,0.4259,0.887217,0.7398,0.0,0.0,0.14706,0.000357,0.0
MESO,Mesoblast Limited,,,D,ineligible,D,ineligible,,0.95614,,0,0.364516,1,0.635484,23,1,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-25.8;clinical_score:+25.3;catalyst_score:+7.8,tier=D;reason=ineligible;cat_days=23;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|near_0_30|pos,-0.0009896862745098038,,0.7902,0,1,0.518,0.4579,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=2000bps,1723.07,0.7,1,0,1.0,0,1.0,0,23,True,specific_days,-0.541342,price_history,,0,0.2748,price_history,,-0.6853,,35.3864,0.5347,-0.144801,-0.540499,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7992575876798561151079136691,23.59,38.61121111111111111111111111,,50,56.07594936708860759493670886,5,55.8927,0.5122,3.0,,32,1.0,0.3658,2,0,0.0,0.4,0.6,autoimmune,-0.4844,uncrowded,1.0,273,-0.0009896862745098038,0.04386,-1.7076,17.07,0.282456,-0.5756,0.840461,0.68685,0.0,0.0,0.15366,-4.9e-05,0.0
LENZ,"LENZ Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.847368,,0,0.370968,1,0.629032,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-38.0;smart_money_score:+30.6;clinical_score:+12.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,survivability_critical,"{""burn_ttm"": 36145000.0, ""cash_total"": 25399000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.432369622354406, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 6}",late|none|pos,0.007144706586826348,,0.7883,0,1,0.5017,0.4403,6,6,buying,1.1662,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,831.52,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.1971,price_history,,6,0.1653,price_history,,-0.406417,,35.4808,1.0281,-0.144801,-0.261616,late,small,sev2,drug_developer,morningstar,,,,0,0.8295300839552238805970149254,40.87,41.25000000000000000000000000,74.0,76.24,55.69620253164556962025316455,5.401111111111111111111111112,56.1144,0.5216,3.0,97,4,1.0,1.9499,1,3,0.0,0.4,0.55,ophthalmology,-2.8441,uncrowded,1.0,242,0.007144706586826348,0.152632,-1.0252,12.98,0.124561,-1.1525,0.817287,0.66045,0.0,0.0,0.15648,0.000357,0.0
TARA,"Protara Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.394737,,0,0.332258,1,0.667742,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+24.6;momentum_score:-18.2;catalyst_score:-11.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 39415000.0, ""cash_total"": 132670000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 40.39172903716859, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|pos,0.030078054054054053,,-0.9598,361,1,0.579,0.5241,1,1,selling,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1168.53,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.180894,price_history,,1,0.4022,price_history,,-0.496721,,36.8518,,-0.144801,-0.35192,mid,small,none,drug_developer,morningstar,,,,0,0.8194652886991687261289597843,34.95,41.25000000000000000000000000,54.5,71.62,57.50000000000000000000000000,77.75000000000000000000000000,56.7302,0.5476,2.0,361,3,0.6667,0.0249,0,0,0.0,0.3,0.95,oncology,-0.4844,uncrowded,1.0,113,0.030078054054054053,0.605263,0.267,44.26,0.850877,1.0402,0.689884,0.5241,0.0,0.0,0.16428,0.001504,0.0
VOR,Vor Biopharma Inc.,,,D,ineligible,D,ineligible,,0.205263,,0,0.990323,1,0.009677,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-22.8;financial_score:+15.6;catalyst_score:+13.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 119912000.0, ""cash_total"": 170462000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.05870972046167, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|nonpos,0.057520273504273495,,-0.6296,486,1,-1.6704,-1.9164,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,610.22,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.296287,price_history,,0,1.6934,price_history,,-0.66218,,38.0958,1.6831,-0.144801,-0.517379,late,small,sev1,drug_developer,morningstar,,,,0,0.8026212085025077621208502508,21.54,41.25000000000000000000000000,,48.58,5,43.33699660899482686072126928,4.2354,-1.6673,3.0,486,4,1.0,0.0288,0,0,0.0,0.4,0.95,oncology,0.6955,highly_crowded,1.0,59,0.057520273504273495,0.794737,0.823,5.95,0.026316,-1.9379,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
KOD,Kodiak Sciences Inc,,,D,ineligible,D,ineligible,,0.138596,,0,0.964516,1,0.035484,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+40.4;clinical_score:-21.1;financial_score:-20.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 96630000.0, ""cash_total"": 72038000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.94604160198696, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",late|none|nonpos,0.057520273504273495,,0.6705,0,1,-1.6704,-1.9164,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,676.83,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.448352,price_history,,3,2.5647,price_history,,-0.793945,,28.4461,0.8241,-0.144801,-0.649144,late,small,sev2,drug_developer,morningstar,,,,0,0.8621078447371488518475346777,12.30,41.25000000000000000000000000,66.5,38.65,5,5.401111111111111111111111112,3.1802,-1.7118,3.0,,4,1.0,0.0,0,0,0.0,0.3,0.55,ophthalmology,0.6955,highly_crowded,1.0,40,0.057520273504273495,0.861404,1.0866,6.29,0.029825,-1.8834,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
ACIU,AC Immune SA,,,D,ineligible,D,ineligible,,0.994737,,0,0.358065,1,0.641935,206,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-43.1;momentum_score:+37.9;clinical_score:+7.9,tier=D;reason=ineligible;cat_days=206;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",mid|near_181_270|pos,-0.009620222222222221,,-0.8583,206,1,0.5255,0.466,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,206,False,specific_days,0.664608,price_history,,0,0.7049,price_history,,-0.032353,,59.6947,0.7916,-0.144801,0.112448,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7305280533100284028839851431,86.25,45.56250000000000000000000000,,50,56.25000000000000000000000000,5.166859567901234567901234570,54.7854,0.4655,2.0,206,5,1.0,0.1797,0,0,0.0,0.4,0.6,cns,0.6955,highly_crowded,1.0,284,-0.009620222222222221,0.005263,-2.558,15.11,0.194737,-0.8606,0.605169,0.466,0.0,0.0,0.13965,-0.000481,0.0
NAMS,NewAmsterdam Pharma Company N.V,,,D,ineligible,D,ineligible,,0.861404,,0,0.441935,1,0.558065,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+21.5;momentum_score:-15.2;catalyst_score:-14.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 147783000.0, ""cash_total"": 636241000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.66285702685695, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|pos,0.007144706586826348,,-0.3939,263,1,0.3472,0.2725,5,5,buying,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,596.34,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.140401,price_history,,5,0.407,price_history,,-0.443817,,30.6892,0.4954,-0.144801,-0.299016,late,mid,none,drug_developer,morningstar,,,,0,0.8821962108534544585225914415,40.75,41.25000000000000000000000000,77.5,25.18,52.08860759493670886075949367,68.40000000000000000000000000,51.117,0.3108,3.0,263,5,1.0,0.3007,0,0,0.0,0.6,0.55,metabolic,0.6955,highly_crowded,1.0,246,0.007144706586826348,0.138596,-1.0866,40.69,0.777193,0.7627,0.502347,0.40875,0.0,0.0,0.09324,0.000357,0.0
PRAX,"Praxis Precision Medicines, Inc",,,D,ineligible,D,ineligible,,0.366667,,0,0.396774,1,0.603226,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:+24.8;catalyst_score:-19.7;smart_money_score:+10.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 249068000.0, ""cash_total"": 599331000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.875535998201293, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|pos,0.030078054054054053,,0.2586,0,1,0.4719,0.4079,8,8,buying,1.9437,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,221.16,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.715116,price_history,,8,1.7559,price_history,,-0.720884,,53.8921,0.9863,-0.144801,-0.576083,mid,mid,none,drug_developer,morningstar,,,,0,0.7792174913693901035673187572,85.66,41.25000000000000000000000000,71.0,10.00,55.00000000000000000000000000,51.62500000000000000000000000,53.6019,0.4156,2.0,174,7,1.0,0.2367,0,1,0.0,0.4,0.6,cns,0.6955,highly_crowded,1.0,105,0.030078054054054053,0.633333,0.3407,31.26,0.626316,0.3221,0.534084,0.4079,0.0,0.0,0.12468,0.001504,0.0
IVVD,"Invivyd, Inc.",,,D,ineligible,D,ineligible,,0.485965,,0,0.925806,1,0.074194,,0,no_upcoming,9,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-37.5;momentum_score:+31.3;smart_money_score:+22.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 42680000.0, ""cash_total"": 84967000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.88950328022493, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",mid|none|nonpos,0.014475529411764708,,-0.9937,243,1,-1.6273,-1.8696,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1286.76,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.446556,price_history,,3,0.6626,price_history,,-0.63354,,58.149,1.2594,-0.144801,-0.488739,mid,small,sev1,drug_developer,morningstar,,,,0,0.7967240215924426450742240216,74.80,41.25000000000000000000000000,65.5,55.41,6.006944444444444444444444442,29.92669753086419753086419754,4.5424,-1.6543,2.0,,2,0.3333,0.033,0,0,0.0,0.4,0.55,infectious_disease,0.6955,highly_crowded,1.0,139,0.014475529411764708,0.514035,0.0352,9.58,0.07193,-1.4616,0.000724,0.0,0.0,0.0,0.0,0.000724,0.0
