ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
LQDA,Liquidia Corporation,1,1.06,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.749147,,0,0.800613,1,0.199387,64,0,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,momentum_score:+35.1;financial_score:-33.7;clinical_score:-27.4,tier=A;reason=high_opt+catalyst_near;cat_days=64;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 79930000.0, ""cash_total"": 157496000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.645089453271613, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|near_31_90|pos,0.004868357142857142,,0.5759,0,1,-1.1186,1.0,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,430.35,0.85,1,0,1.0,0,1.0,0,64,False,specific_days,0.38742,price_history,,3,1.2518,price_history,,-0.086562,,51.0104,0.5778,-0.189791,0.103229,late,mid,sev1,drug_developer,morningstar,,,,0,0.8688101869606903163950143816,77.53,45.44587777777777777777777778,65.5,64.15,15.10766036835977500035068524,8.793085716546022704798069692,14.3809,-1.2451,3.0,64,4,1.0,0.88,1,1,0.0,0.3,0.5,respiratory,0.6858,highly_crowded,1.0,220,0.004868357142857142,0.250853,-0.6718,9.91,0.080205,-1.4037,1.500243,1.5,0.0,0.0,0.0,0.000243,0.0
VTYX,"Ventyx Biosciences, Inc.",,,D,ineligible,D,ineligible,,0.909556,,0,0.996933,1,0.003067,,0,no_upcoming,9,headwind,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+34.2;clinical_score:-32.8;momentum_score:-11.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 64503000.0, ""cash_total"": 192638000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 35.8379610250686, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|nonpos,-0.08185119298245615,,-0.0792,0,1,-1.5464,-1.565,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,449.97,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.342619,price_history,,4,1.881,price_history,,-0.791559,,29.3133,1.2298,-0.189791,-0.601768,mid,small,none,drug_developer,morningstar,,,,0,0.7407662748643761301989150090,25.99,41.25000000000000000000000000,72.0,61.11,5,45.00262984878369493754109138,3.3361,-1.7146,2.0,,3,0.6667,0.0,0,0,0.0,0.4,0.6,autoimmune,0.6858,highly_crowded,1.0,267,-0.08185119298245615,0.090444,-1.338,15.25,0.220137,-0.7717,-0.004093,0.0,0.0,0.0,0.0,-0.004093,0.0
VOR,Vor Biopharma Inc.,,,D,ineligible,D,ineligible,,0.209898,,0,0.990798,1,0.009202,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-25.2;momentum_score:+12.4;catalyst_score:+11.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 119912000.0, ""cash_total"": 170462000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.05870972046167, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|nonpos,0.08036317367458867,,0.478,0,1,-1.5464,-1.565,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,610.22,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.257689,price_history,,0,1.7951,price_history,,-0.682278,,30.4482,1.6831,-0.189791,-0.492487,late,small,sev1,drug_developer,morningstar,,,,0,0.8026202697863196848513787752,42.56,41.25000000000000000000000000,,57.46,5,31.93777777777777777777777778,4.1052,-1.682,3.0,764,5,1.0,0.3033,2,0,0.0,0.4,0.6,autoimmune,0.6858,highly_crowded,1.0,62,0.08036317367458867,0.790102,0.8068,5.81,0.018771,-2.0798,0.004018,0.0,0.0,0.0,0.0,0.004018,0.0
VERA,"Vera Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.206485,,0,0.984663,1,0.015337,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-37.7;smart_money_score:+28.8;financial_score:+20.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 171110000.0, ""cash_total"": 497389000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.88205248086027, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",late|none|nonpos,0.08036317367458867,,-0.0124,48,1,-1.5464,-1.565,5,5,buying,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,439.3,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.310571,price_history,,5,0.9224,price_history,,-0.464724,,37.1616,0.7858,-0.189791,-0.274933,late,mid,none,drug_developer,morningstar,,,,0,0.8240574462949553463673666425,32.51,41.25000000000000000000000000,71.5,55.82,5,63.30188679245283018867924528,4.7441,-1.6548,3.0,48,3,0.6667,1.0854,1,1,0.0,0.4,0.55,infectious_disease,0.6858,highly_crowded,1.0,61,0.08036317367458867,0.793515,0.8187,17.72,0.332765,-0.4323,0.004018,0.0,0.0,0.0,0.0,0.004018,0.0
TSHA,"Taysha Gene Therapies, Inc.",,,D,ineligible,D,ineligible,,0.554608,,0,0.978528,1,0.021472,714,0,specific_days,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-46.0;smart_money_score:+34.0;momentum_score:+11.8,tier=D;reason=ineligible;cat_days=714;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 66368000.0, ""cash_total"": 297344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.76277724204436, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",late|far_271_540|nonpos,0.04223288135593221,,-0.835,714,1,-1.5464,-1.565,9,9,buying,2.2865,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,881.38,0.85,1,0,1.0,0,1.0,0,714,False,specific_days,0.158736,price_history,,9,0.7068,price_history,,-0.53717,,64.4784,0.7836,-0.189791,-0.347379,late,small,none,drug_developer,morningstar,,,,0,0.8339015592273679311147312078,62.81,45.56250000000000000000000000,85,66.44,5,56.72000000000000000000000000,3.459,-1.7094,3.0,1315,3,0.6667,0.0007,0,0,0.0,0.3,0.5,other,-1.2165,uncrowded,1.0,163,0.04223288135593221,0.445392,-0.1373,19.95,0.418089,-0.2068,0.002112,0.0,0.0,0.0,0.0,0.002112,0.0
TRDA,"Entrada Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.653584,,0,0.972393,1,0.027607,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+24.1;clinical_score:-20.4;financial_score:-20.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 128512000.0, ""cash_total"": 90394000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.440674800796813, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 1}",early|none|nonpos,0.03956101067615658,,-2.1088,,0,-1.5464,-1.565,1,1,selling,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.36413,price_history,,1,1.4011,price_history,,-0.557202,,30.1903,0.5606,-0.189791,-0.367411,early,small,sev2,drug_developer,morningstar,,,,0,0.7763720452422953201203694096,26.16,41.25000000000000000000000000,49.5,86.67,5,5,3.459,-1.7094,0.0,310,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-0.5032,uncrowded,1.0,192,0.03956101067615658,0.346416,-0.395,3.42,0.001706,-2.9279,0.001978,0.0,0.0,0.0,0.0,0.001978,0.0
PEPG,PepGen Inc.,,,D,ineligible,D,ineligible,,0.895904,,0,0.966258,1,0.033742,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+46.5;clinical_score:-31.5;momentum_score:-24.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 65790000.0, ""cash_total"": 163665000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 29.852257181942544, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",mid|none|nonpos,-0.08185119298245615,,-0.6746,61,1,-1.5464,-1.565,7,7,buying,1.5142,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1581.39,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.575085,price_history,,7,0.6308,price_history,,-0.920216,,39.6305,0.9917,-0.189791,-0.730425,mid,small,none,drug_developer,morningstar,,,,0,0.7863433003597122302158273381,12.11,41.25000000000000000000000000,83.0,72.22,5,41.25000000000000000000000000,5.0551,-1.6416,2.0,61,2,0.3333,0.9397,1,2,0.0,0.4,0.75,rare_disease,0.6858,highly_crowded,1.0,263,-0.08185119298245615,0.104096,-1.2586,14.10,0.186007,-0.8927,-0.004093,0.0,0.0,0.0,0.0,-0.004093,0.0
KOD,Kodiak Sciences Inc,,,D,ineligible,D,ineligible,,0.15529,,0,0.960123,1,0.039877,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+37.5;clinical_score:-24.0;financial_score:-24.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 96630000.0, ""cash_total"": 72038000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.94604160198696, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",late|none|nonpos,0.08036317367458867,,0.5312,0,1,-1.5464,-1.565,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,676.83,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.577503,price_history,,3,2.1406,price_history,,-0.733028,,30.8794,0.8241,-0.189791,-0.543237,late,small,sev2,drug_developer,morningstar,,,,0,0.8621078447371488518475346777,27.01,41.25000000000000000000000000,66.5,60.58,5,5,3.109,-1.7243,3.0,309,6,1.0,0.1393,0,0,0.0,0.3,0.55,ophthalmology,0.6858,highly_crowded,1.0,46,0.08036317367458867,0.84471,1.014,6.55,0.025597,-1.9498,0.004018,0.0,0.0,0.0,0.0,0.004018,0.0
AVBP,"ArriVent BioPharma, Inc.",,,D,ineligible,D,ineligible,,0.087031,,0,0.941718,1,0.058282,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-32.9;financial_score:+16.1;smart_money_score:+16.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 129930000.0, ""cash_total"": 300266000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.731794042946202, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|nonpos,0.08036317367458867,,-0.1697,67,1,-1.5464,-1.565,4,4,selling,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,986.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.211435,price_history,,4,1.3997,price_history,,-0.468145,,31.1201,0.6474,-0.189791,-0.278354,late,small,none,drug_developer,morningstar,,,,0,0.8371032599401453612654980761,35.27,41.25000000000000000000000000,54.0,75.28,5,54.00000000000000000000000000,4.6529,-1.6587,3.0,140,2,0.3333,0.6101,1,1,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,26,0.08036317367458867,0.912969,1.3593,17.49,0.325939,-0.4512,0.004018,0.0,0.0,0.0,0.0,0.004018,0.0
IVVD,"Invivyd, Inc.",,,D,ineligible,D,ineligible,,0.414676,,0,0.929448,1,0.070552,34,1,specific_days,9,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-30.8;smart_money_score:+29.7;momentum_score:+17.9,tier=D;reason=ineligible;cat_days=34;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 42680000.0, ""cash_total"": 84967000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.88950328022493, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",late|near_31_90|nonpos,0.06803063793103448,,0.546,0,1,-1.5445,-1.5631,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=2000bps,1286.76,0.7,1,0,1.0,0,1.0,0,34,True,specific_days,0.326594,price_history,,3,0.4571,price_history,,-0.864865,,35.3359,1.2594,-0.189791,-0.675074,late,small,sev1,drug_developer,morningstar,,,,0,0.8283533808244774027793997431,53.70,35.38990400000000000000000000,65.5,79.97,5.044957847634277377996605368,19.44156049382716049382716049,3.7917,-1.6953,3.0,,4,1.0,0.1883,1,0,0.0,0.4,0.55,infectious_disease,0.6858,highly_crowded,1.0,122,0.06803063793103448,0.585324,0.2155,11.08,0.09727,-1.2973,0.003402,0.0,0.0,0.0,0.0,0.003402,0.0
EPRX,Eupraxia Pharmaceuticals Inc.,,,D,ineligible,D,ineligible,,0.448805,,0,0.41411,1,0.58589,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-40.4;smart_money_score:+21.1;momentum_score:+17.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",mid|none|pos,0.05054912499999999,,0.0589,0,1,0.4297,0.4187,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.098553,price_history,,3,0.048,price_history,,-0.212121,,37.8146,0.6009,-0.189791,-0.02233,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7232203637544657356284507957,62.47,41.25000000000000000000000000,66.5,50,51.69811320754716981132075472,5,49.8071,0.2608,2.0,,2,0.3333,0.0015,0,0,0.0,0.3,0.6,autoimmune,0.6858,crowded,1.0,132,0.05054912499999999,0.551195,0.1287,17.71,0.329352,-0.4417,0.499467,0.4187,0.0,0.0,0.07824,0.002527,0.0
FDMT,"4D Molecular Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.520478,,0,0.911043,1,0.088957,279,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-31.3;financial_score:+18.3;smart_money_score:+17.3,tier=D;reason=ineligible;cat_days=279;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 137633000.0, ""cash_total"": 305063000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.597952525920384, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|far_271_540|nonpos,0.04223288135593221,,-0.7315,279,1,-1.4868,-1.5052,1,1,neutral,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=2000bps,1082.73,0.7,1,0,1.0,0,1.0,0,279,False,specific_days,-0.220854,price_history,,1,1.5444,price_history,,-0.898801,,35.9876,0.8446,-0.189791,-0.70901,late,small,none,drug_developer,morningstar,,,,0,0.8100938526513374002815579540,25.50,45.56250000000000000000000000,55.0,83.00,6.406738767551796209793937352,56.04000000000000000000000000,4.5857,-1.6615,3.0,795,8,1.0,0.0474,0,0,0.0,0.3,0.5,respiratory,0.2102,moderate,1.0,153,0.04223288135593221,0.479522,-0.0514,16.70,0.28157,-0.5782,0.002112,0.0,0.0,0.0,0.0,0.002112,0.0
IMRX,Immuneering Corporation,,,D,ineligible,D,ineligible,,0.960751,,0,0.046012,1,0.953988,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+20.1;momentum_score:-17.5;catalyst_score:-15.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 35503997.0, ""cash_total"": 227563077.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.91407037917449, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,-0.1,,-0.9079,33,1,1.4982,1.4913,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1094.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.217352,price_history,,2,0.881,price_history,,-0.489097,,46.9485,1.1957,-0.189791,-0.299306,early,small,none,drug_developer,morningstar,,,,0,0.7112637362637362637362637363,39.35,41.25000000000000000000000000,61.0,87.50,76.94915254237288135593220339,65.53571428571428571428571429,76.1688,1.3815,1.0,33,2,0.3333,0.1968,1,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,282,-0.1,0.039249,-1.7595,43.58,0.848123,1.0284,0.40945,0.0,0.0,0.0,0.41445,-0.005,0.0
NRIX,"Nurix Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.824232,,0,0.070552,1,0.929448,248,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-36.3;clinical_score:+34.6;momentum_score:-12.2,tier=D;reason=ineligible;cat_days=248;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 249465000.0, ""cash_total"": 246960000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.879502134567975, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",early|near_181_270|pos,-0.024207000000000003,,-0.4985,0,1,1.4552,1.4481,4,4,selling,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,short,<=1000bps,674.93,0.85,1,0,1.0,0,1.0,0,248,False,specific_days,-0.255693,price_history,,4,1.5156,price_history,,-0.56823,,30.6819,0.7197,-0.189791,-0.378439,early,small,sev2,drug_developer,morningstar,,,,0,0.8269203490893321769297484822,29.13,45.56250000000000000000000000,51.0,64.02,75.93220338983050847457627118,5,74.9683,1.3305,1.0,248,6,1.0,0.0476,0,0,0.0,0.4,0.85,oncology,0.6858,highly_crowded,1.0,242,-0.024207000000000003,0.175768,-0.9316,18.54,0.356655,-0.3674,0.39794,0.0,0.0,0.0,0.39915,-0.00121,0.0
TECX,"Tectonic Therapeutic, Inc.",,,D,ineligible,D,ineligible,,0.906143,,0,0.898773,1,0.101227,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-29.8;financial_score:+25.3;smart_money_score:+16.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 45617000.0, ""cash_total"": 268435000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 70.61446390599995, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|nonpos,-0.08185119298245615,,-1.3448,560,1,-1.4589,-1.4772,4,4,selling,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1072.93,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.439632,price_history,,4,2.6512,price_history,,-0.65992,,31.9846,0.7014,-0.189791,-0.470129,mid,small,none,drug_developer,morningstar,,,,0,0.7419021509911429776465626318,20.66,41.25000000000000000000000000,53.0,87.50,7.066571733713065147739409047,62.17307692307692307692307692,6.1027,-1.597,2.0,560,1,0.0,0.0094,0,0,0.0,0.4,0.85,cardiovascular,0.6858,highly_crowded,1.0,266,-0.08185119298245615,0.093857,-1.3174,17.38,0.312287,-0.4894,-0.004093,0.0,0.0,0.0,0.0,-0.004093,0.0
PRQR,ProQR Therapeutics N.V.,,,D,ineligible,D,ineligible,,0.479522,,0,0.420245,1,0.579755,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-30.7;smart_money_score:+19.8;clinical_score:+15.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",mid|none|pos,0.05054912499999999,,0.059,0,1,0.4082,0.397,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.404032,price_history,,1,1.1089,price_history,,-0.688196,,20.1769,,-0.189791,-0.498405,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7467380601861874864689326694,25.81,41.25000000000000000000000000,55.5,50,51.18867924528301886792452830,5,49.9977,0.269,2.0,,5,1.0,0.0,0,0,0.0,0.5,0.55,ophthalmology,0.6858,highly_crowded,1.0,141,0.05054912499999999,0.520478,0.0514,16.99,0.291809,-0.5481,0.480227,0.397,0.0,0.0,0.0807,0.002527,0.0
VYGR,"Voyager Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.998294,,0,0.039877,1,0.960123,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+26.9;momentum_score:-20.1;catalyst_score:-8.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 102204000.0, ""cash_total"": 208930000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.530938123752495, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",early|none|pos,-0.1,,-0.4792,0,1,1.5004,1.4935,1,1,selling,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.257006,price_history,,1,1.4756,price_history,,-0.6537,,34.3449,0.56,-0.189791,-0.463909,early,micro,none,drug_developer,morningstar,,,,0,0.8078255776807581727185603237,30.07,41.25000000000000000000000000,49.5,76.17,77.000,52.84745762711864406779661017,75.809,1.3662,1.0,764,6,1.0,0.0004,0,0,0.0,0.8,0.6,cns,0.6858,highly_crowded,1.0,293,-0.1,0.001706,-2.9279,52.18,0.984642,2.1607,0.40486,0.0,0.0,0.0,0.40986,-0.005,0.0
